repo_full_name,week_start,total_commits,unique_contributors,new_contributors,cumulative_commits,cumulative_contributors
civic-dashboard/civic-dashboard-web,2025-04-07,1,1,0,78,6
civic-dashboard/civic-dashboard-web,2025-04-21,2,2,1,80,7
civic-dashboard/civic-dashboard-web,2025-04-28,1,1,0,81,7
civic-dashboard/civic-dashboard-web,2025-05-05,4,2,0,85,7
civic-dashboard/civic-dashboard-web,2025-05-12,4,2,0,89,7
civic-dashboard/civic-dashboard-web,2025-05-19,4,3,1,93,8
civic-dashboard/civic-dashboard-web,2025-05-26,4,2,0,97,8
civic-dashboard/civic-dashboard-web,2025-06-02,2,2,0,99,8
civic-dashboard/civic-dashboard-web,2025-06-09,1,1,0,100,8
civic-dashboard/civic-dashboard-web,2025-06-16,1,1,0,101,8
civic-dashboard/civic-dashboard-web,2025-07-07,1,1,0,102,8
civic-dashboard/civic-dashboard-web,2025-07-21,2,2,0,104,8
civic-dashboard/civic-dashboard-web,2025-07-28,1,1,0,105,8
civic-dashboard/civic-dashboard-web,2025-08-04,2,2,0,107,8
civic-dashboard/civic-dashboard-web,2025-08-18,1,1,0,108,8
civic-dashboard/civic-dashboard-web,2025-08-25,2,2,0,110,8
civic-dashboard/civic-dashboard-web,2025-09-01,1,1,0,111,8
civic-dashboard/civic-dashboard-web,2025-09-08,1,1,0,112,8
civic-dashboard/civic-dashboard-web,2025-09-15,3,2,0,115,8
civic-dashboard/civic-dashboard-web,2025-09-22,2,2,2,117,10
civic-dashboard/civic-dashboard-web,2025-09-29,9,4,2,126,12
civic-dashboard/civic-dashboard-web,2025-10-06,1,1,0,127,12
civic-dashboard/civic-dashboard-web,2025-10-13,1,1,0,128,12
civic-dashboard/civic-dashboard-web,2025-10-20,2,2,0,130,12
civic-dashboard/civic-dashboard-web,2025-10-27,3,3,0,133,12
civic-dashboard/civic-dashboard-web,2025-11-17,6,3,0,139,12
civic-dashboard/civic-dashboard-web,2025-12-01,3,3,1,142,13
civic-dashboard/civic-dashboard-web,2025-12-08,2,2,1,144,14
civic-dashboard/civic-dashboard-web,2025-12-29,1,1,0,145,14
civic-dashboard/civic-dashboard-web,2026-01-19,4,3,1,149,15
civic-dashboard/civic-dashboard-web,2026-01-26,2,2,1,151,16
civic-dashboard/civic-dashboard-web,2026-02-02,1,1,0,152,16
civic-dashboard/civic-dashboard-web,2026-02-16,2,2,2,154,18
civic-dashboard/civic-dashboard-web,2026-02-23,1,1,0,155,18
civic-dashboard/civic-dashboard-web,2026-03-02,3,2,1,158,19
civic-dashboard/civic-dashboard-web,2026-03-09,5,4,1,163,20
civic-dashboard/civic-dashboard-web,2026-03-16,4,1,0,167,20
civic-dashboard/civic-dashboard-web,2026-03-23,1,1,0,168,20
civic-dashboard/civic-dashboard-web,2026-03-30,3,1,0,171,20
civic-dashboard/civic-dashboard-web,2026-04-06,2,1,0,173,20
civic-dashboard/civic-dashboard-web,2026-04-13,1,1,0,174,20
civic-dashboard/civic-dashboard-web,2026-04-20,7,4,1,181,21
civic-dashboard/civic-dashboard-web,2026-04-27,4,2,0,185,21
civic-dashboard/civic-dashboard-web,2026-05-04,6,2,1,191,22
civic-dashboard/civic-dashboard-web,2026-05-11,6,3,1,197,23
CivicTechWR/accessible-housing-portal,2019-07-15,1,1,1,1,1
CivicTechWR/accessible-housing-portal,2019-07-22,2,2,1,3,2
CivicTechWR/accessible-housing-portal,2019-07-29,4,3,1,7,3
CivicTechWR/accessible-housing-portal,2019-08-05,5,3,0,12,3
CivicTechWR/accessible-housing-portal,2019-08-12,4,3,0,16,3
CivicTechWR/accessible-housing-portal,2019-08-19,3,3,0,19,3
CivicTechWR/accessible-housing-portal,2019-08-26,4,2,0,23,3
CivicTechWR/accessible-housing-portal,2019-09-02,1,1,0,24,3
CivicTechWR/accessible-housing-portal,2019-09-09,2,2,0,26,3
CivicTechWR/accessible-housing-portal,2019-09-16,2,2,1,28,4
CivicTechWR/accessible-housing-portal,2019-09-30,5,3,0,33,4
CivicTechWR/accessible-housing-portal,2019-10-07,3,2,1,36,5
CivicTechWR/accessible-housing-portal,2019-10-14,4,3,0,40,5
CivicTechWR/accessible-housing-portal,2019-10-21,7,3,0,47,5
CivicTechWR/accessible-housing-portal,2019-10-28,5,2,0,52,5
CivicTechWR/accessible-housing-portal,2019-11-04,3,2,1,55,6
CivicTechWR/accessible-housing-portal,2019-11-11,4,3,0,59,6
CivicTechWR/accessible-housing-portal,2019-12-02,7,2,0,66,6
CivicTechWR/accessible-housing-portal,2019-12-09,3,2,0,69,6
CivicTechWR/accessible-housing-portal,2020-01-06,4,1,0,73,6
CivicTechWR/accessible-housing-portal,2020-01-13,7,3,0,80,6
CivicTechWR/accessible-housing-portal,2020-01-20,1,1,0,81,6
CivicTechWR/accessible-housing-portal,2020-02-03,5,2,0,86,6
CivicTechWR/accessible-housing-portal,2020-02-10,2,1,0,88,6
CivicTechWR/accessible-housing-portal,2020-02-17,3,1,0,91,6
CivicTechWR/accessible-housing-portal,2020-02-24,1,1,0,92,6
CivicTechWR/accessible-housing-portal,2020-03-02,9,3,0,101,6
CivicTechWR/accessible-housing-portal,2020-03-09,1,1,0,102,6
CivicTechWR/accessible-housing-portal,2020-03-16,4,2,0,106,6
CivicTechWR/accessible-housing-portal,2020-03-23,3,2,0,109,6
CivicTechWR/accessible-housing-portal,2020-03-30,6,2,0,115,6
CivicTechWR/accessible-housing-portal,2020-04-06,8,3,0,123,6
CivicTechWR/accessible-housing-portal,2020-04-13,4,2,0,127,6
CivicTechWR/accessible-housing-portal,2020-04-20,8,3,0,135,6
CivicTechWR/accessible-housing-portal,2020-04-27,4,4,1,139,7
CivicTechWR/accessible-housing-portal,2020-05-04,6,4,0,145,7
CivicTechWR/accessible-housing-portal,2020-05-11,2,2,0,147,7
CivicTechWR/accessible-housing-portal,2020-05-18,3,2,0,150,7
CivicTechWR/accessible-housing-portal,2020-05-25,2,2,0,152,7
CivicTechWR/accessible-housing-portal,2020-06-01,13,5,1,165,8
CivicTechWR/accessible-housing-portal,2020-06-15,11,6,0,176,8
CivicTechWR/accessible-housing-portal,2020-06-22,4,3,0,180,8
CivicTechWR/accessible-housing-portal,2020-06-29,17,5,0,197,8
CivicTechWR/accessible-housing-portal,2020-07-06,7,4,0,204,8
CivicTechWR/accessible-housing-portal,2020-07-13,12,4,0,216,8
CivicTechWR/accessible-housing-portal,2020-07-20,9,4,0,225,8
CivicTechWR/accessible-housing-portal,2020-07-27,9,6,1,234,9
CivicTechWR/accessible-housing-portal,2020-08-03,10,4,1,244,10
CivicTechWR/accessible-housing-portal,2020-08-10,19,5,0,263,10
CivicTechWR/accessible-housing-portal,2020-08-17,7,5,0,270,10
CivicTechWR/accessible-housing-portal,2020-08-24,11,6,0,281,10
CivicTechWR/accessible-housing-portal,2020-08-31,21,6,0,302,10
CivicTechWR/accessible-housing-portal,2020-09-07,21,5,0,323,10
CivicTechWR/accessible-housing-portal,2020-09-14,16,6,0,339,10
CivicTechWR/accessible-housing-portal,2020-09-21,15,7,0,354,10
CivicTechWR/accessible-housing-portal,2020-09-28,6,3,0,360,10
CivicTechWR/accessible-housing-portal,2020-10-05,7,3,0,367,10
CivicTechWR/accessible-housing-portal,2020-10-12,5,3,0,372,10
CivicTechWR/accessible-housing-portal,2020-10-19,13,5,0,385,10
CivicTechWR/accessible-housing-portal,2020-10-26,9,5,0,394,10
CivicTechWR/accessible-housing-portal,2020-11-02,4,2,0,398,10
CivicTechWR/accessible-housing-portal,2020-11-09,10,3,0,408,10
CivicTechWR/accessible-housing-portal,2020-11-16,11,3,0,419,10
CivicTechWR/accessible-housing-portal,2020-11-23,7,2,0,426,10
CivicTechWR/accessible-housing-portal,2020-11-30,6,4,0,432,10
CivicTechWR/accessible-housing-portal,2020-12-07,18,3,0,450,10
CivicTechWR/accessible-housing-portal,2020-12-14,3,2,0,453,10
CivicTechWR/accessible-housing-portal,2020-12-21,4,3,0,457,10
CivicTechWR/accessible-housing-portal,2021-01-04,2,1,1,459,11
CivicTechWR/accessible-housing-portal,2021-01-11,9,3,0,468,11
CivicTechWR/accessible-housing-portal,2021-01-18,12,3,0,480,11
CivicTechWR/accessible-housing-portal,2021-01-25,8,4,0,488,11
CivicTechWR/accessible-housing-portal,2021-02-01,6,3,0,494,11
CivicTechWR/accessible-housing-portal,2021-02-08,21,5,1,515,12
CivicTechWR/accessible-housing-portal,2021-02-15,11,5,0,526,12
CivicTechWR/accessible-housing-portal,2021-02-22,5,3,0,531,12
CivicTechWR/accessible-housing-portal,2021-03-01,5,2,0,536,12
CivicTechWR/accessible-housing-portal,2021-03-08,11,4,0,547,12
CivicTechWR/accessible-housing-portal,2021-03-15,1,1,1,548,13
CivicTechWR/accessible-housing-portal,2021-03-29,4,3,1,552,14
CivicTechWR/accessible-housing-portal,2021-04-05,10,6,0,562,14
CivicTechWR/accessible-housing-portal,2021-04-12,9,5,0,571,14
CivicTechWR/accessible-housing-portal,2021-04-19,14,4,0,585,14
CivicTechWR/accessible-housing-portal,2021-04-26,8,5,0,593,14
CivicTechWR/accessible-housing-portal,2021-05-03,5,3,0,598,14
CivicTechWR/accessible-housing-portal,2021-05-10,21,7,1,619,15
CivicTechWR/accessible-housing-portal,2021-05-17,13,5,0,632,15
CivicTechWR/accessible-housing-portal,2021-05-24,16,6,0,648,15
CivicTechWR/accessible-housing-portal,2021-05-31,9,6,0,657,15
CivicTechWR/accessible-housing-portal,2021-06-07,22,7,1,679,16
CivicTechWR/accessible-housing-portal,2021-06-14,4,3,0,683,16
CivicTechWR/accessible-housing-portal,2021-06-21,19,5,0,702,16
CivicTechWR/accessible-housing-portal,2021-06-28,16,4,0,718,16
CivicTechWR/accessible-housing-portal,2021-07-05,12,6,2,730,18
CivicTechWR/accessible-housing-portal,2021-07-12,12,8,1,742,19
CivicTechWR/accessible-housing-portal,2021-07-19,17,8,0,759,19
CivicTechWR/accessible-housing-portal,2021-07-26,20,10,2,779,21
CivicTechWR/accessible-housing-portal,2021-08-02,17,9,0,796,21
CivicTechWR/accessible-housing-portal,2021-08-09,33,9,1,829,22
CivicTechWR/accessible-housing-portal,2021-08-16,26,10,1,855,23
CivicTechWR/accessible-housing-portal,2021-08-23,32,6,0,887,23
CivicTechWR/accessible-housing-portal,2021-08-30,14,5,0,901,23
CivicTechWR/accessible-housing-portal,2021-09-06,35,8,0,936,23
CivicTechWR/accessible-housing-portal,2021-09-13,66,10,0,1002,23
CivicTechWR/accessible-housing-portal,2021-09-20,24,5,0,1026,23
CivicTechWR/accessible-housing-portal,2021-09-27,17,6,0,1043,23
CivicTechWR/accessible-housing-portal,2021-10-04,25,9,0,1068,23
CivicTechWR/accessible-housing-portal,2021-10-11,32,6,1,1100,24
CivicTechWR/accessible-housing-portal,2021-10-18,58,8,2,1158,26
CivicTechWR/accessible-housing-portal,2021-10-25,34,8,0,1192,26
CivicTechWR/accessible-housing-portal,2021-11-01,36,8,0,1228,26
CivicTechWR/accessible-housing-portal,2021-11-08,43,9,0,1271,26
CivicTechWR/accessible-housing-portal,2021-11-15,37,6,0,1308,26
CivicTechWR/accessible-housing-portal,2021-11-22,62,9,1,1370,27
CivicTechWR/accessible-housing-portal,2021-11-29,65,7,0,1435,27
CivicTechWR/accessible-housing-portal,2021-12-06,73,9,1,1508,28
CivicTechWR/accessible-housing-portal,2021-12-13,50,8,0,1558,28
CivicTechWR/accessible-housing-portal,2021-12-20,22,3,0,1580,28
CivicTechWR/accessible-housing-portal,2021-12-27,1,1,0,1581,28
CivicTechWR/accessible-housing-portal,2022-01-03,58,7,0,1639,28
CivicTechWR/accessible-housing-portal,2022-01-10,25,5,0,1664,28
CivicTechWR/accessible-housing-portal,2022-01-17,12,3,0,1676,28
CivicTechWR/accessible-housing-portal,2022-01-24,22,6,0,1698,28
CivicTechWR/accessible-housing-portal,2022-01-31,41,7,0,1739,28
CivicTechWR/accessible-housing-portal,2022-02-07,29,7,1,1768,29
CivicTechWR/accessible-housing-portal,2022-02-14,36,7,0,1804,29
CivicTechWR/accessible-housing-portal,2022-02-21,21,4,0,1825,29
CivicTechWR/accessible-housing-portal,2022-02-28,9,4,0,1834,29
CivicTechWR/accessible-housing-portal,2022-03-07,3,3,0,1837,29
CivicTechWR/accessible-housing-portal,2022-03-14,2,2,0,1839,29
CivicTechWR/accessible-housing-portal,2022-03-21,7,4,0,1846,29
CivicTechWR/accessible-housing-portal,2022-03-28,27,5,2,1873,31
CivicTechWR/accessible-housing-portal,2022-04-04,25,7,0,1898,31
CivicTechWR/accessible-housing-portal,2022-04-11,15,5,0,1913,31
CivicTechWR/accessible-housing-portal,2022-04-18,34,9,0,1947,31
CivicTechWR/accessible-housing-portal,2022-04-25,21,7,0,1968,31
CivicTechWR/accessible-housing-portal,2022-05-02,12,5,0,1980,31
CivicTechWR/accessible-housing-portal,2022-05-09,10,5,0,1990,31
CivicTechWR/accessible-housing-portal,2022-05-16,4,2,0,1994,31
CivicTechWR/accessible-housing-portal,2022-05-23,23,7,0,2017,31
CivicTechWR/accessible-housing-portal,2022-05-30,18,7,2,2035,33
CivicTechWR/accessible-housing-portal,2022-06-06,27,6,1,2062,34
CivicTechWR/accessible-housing-portal,2022-06-13,16,6,0,2078,34
CivicTechWR/accessible-housing-portal,2022-06-20,14,8,0,2092,34
CivicTechWR/accessible-housing-portal,2022-06-27,10,4,0,2102,34
CivicTechWR/accessible-housing-portal,2022-07-04,8,5,0,2110,34
CivicTechWR/accessible-housing-portal,2022-07-11,23,8,1,2133,35
CivicTechWR/accessible-housing-portal,2022-07-18,15,7,0,2148,35
CivicTechWR/accessible-housing-portal,2022-07-25,28,9,0,2176,35
CivicTechWR/accessible-housing-portal,2022-08-01,17,7,0,2193,35
CivicTechWR/accessible-housing-portal,2022-08-08,11,5,0,2204,35
CivicTechWR/accessible-housing-portal,2022-08-15,23,10,1,2227,36
CivicTechWR/accessible-housing-portal,2022-08-22,24,5,0,2251,36
CivicTechWR/accessible-housing-portal,2022-08-29,24,5,1,2275,37
CivicTechWR/accessible-housing-portal,2022-09-05,4,3,0,2279,37
CivicTechWR/accessible-housing-portal,2022-09-12,12,6,0,2291,37
CivicTechWR/accessible-housing-portal,2022-09-19,8,4,0,2299,37
CivicTechWR/accessible-housing-portal,2022-09-26,22,7,0,2321,37
CivicTechWR/accessible-housing-portal,2022-10-03,10,3,0,2331,37
CivicTechWR/accessible-housing-portal,2022-10-10,4,3,0,2335,37
CivicTechWR/accessible-housing-portal,2022-10-17,10,4,0,2345,37
CivicTechWR/accessible-housing-portal,2022-10-24,12,4,0,2357,37
CivicTechWR/accessible-housing-portal,2022-10-31,6,4,0,2363,37
CivicTechWR/accessible-housing-portal,2022-11-07,1,1,0,2364,37
CivicTechWR/accessible-housing-portal,2022-11-14,5,4,0,2369,37
CivicTechWR/accessible-housing-portal,2022-11-21,6,2,0,2375,37
CivicTechWR/accessible-housing-portal,2022-11-28,7,4,0,2382,37
CivicTechWR/accessible-housing-portal,2022-12-05,23,8,0,2405,37
CivicTechWR/accessible-housing-portal,2022-12-12,4,3,0,2409,37
CivicTechWR/accessible-housing-portal,2022-12-19,4,3,0,2413,37
CivicTechWR/accessible-housing-portal,2023-01-02,2,2,0,2415,37
CivicTechWR/accessible-housing-portal,2023-01-09,10,5,0,2425,37
CivicTechWR/accessible-housing-portal,2023-01-16,6,2,0,2431,37
CivicTechWR/accessible-housing-portal,2023-01-23,3,3,0,2434,37
CivicTechWR/accessible-housing-portal,2023-01-30,8,4,2,2442,39
CivicTechWR/accessible-housing-portal,2023-02-06,6,4,0,2448,39
CivicTechWR/accessible-housing-portal,2023-02-13,2,2,0,2450,39
CivicTechWR/accessible-housing-portal,2023-02-27,4,3,0,2454,39
CivicTechWR/accessible-housing-portal,2023-03-06,4,3,0,2458,39
CivicTechWR/accessible-housing-portal,2023-03-13,2,2,0,2460,39
CivicTechWR/accessible-housing-portal,2023-03-20,4,3,0,2464,39
CivicTechWR/accessible-housing-portal,2023-03-27,4,2,0,2468,39
CivicTechWR/accessible-housing-portal,2023-04-03,7,3,0,2475,39
CivicTechWR/accessible-housing-portal,2023-04-10,5,3,0,2480,39
CivicTechWR/accessible-housing-portal,2023-04-17,5,4,0,2485,39
CivicTechWR/accessible-housing-portal,2023-04-24,3,3,0,2488,39
CivicTechWR/accessible-housing-portal,2023-05-01,4,3,0,2492,39
CivicTechWR/accessible-housing-portal,2023-05-08,3,2,0,2495,39
CivicTechWR/accessible-housing-portal,2023-05-15,6,4,0,2501,39
CivicTechWR/accessible-housing-portal,2023-05-22,3,1,0,2504,39
CivicTechWR/accessible-housing-portal,2023-05-29,3,3,0,2507,39
CivicTechWR/accessible-housing-portal,2023-06-12,4,4,0,2511,39
CivicTechWR/accessible-housing-portal,2023-06-19,6,3,0,2517,39
CivicTechWR/accessible-housing-portal,2023-06-26,3,2,0,2520,39
CivicTechWR/accessible-housing-portal,2023-07-03,7,5,0,2527,39
CivicTechWR/accessible-housing-portal,2023-07-10,4,3,0,2531,39
CivicTechWR/accessible-housing-portal,2023-07-17,2,2,0,2533,39
CivicTechWR/accessible-housing-portal,2023-07-24,7,3,0,2540,39
CivicTechWR/accessible-housing-portal,2023-07-31,2,1,0,2542,39
CivicTechWR/accessible-housing-portal,2023-08-07,9,4,0,2551,39
CivicTechWR/accessible-housing-portal,2023-08-14,4,4,0,2555,39
CivicTechWR/accessible-housing-portal,2023-08-21,5,2,0,2560,39
CivicTechWR/accessible-housing-portal,2023-08-28,9,5,0,2569,39
CivicTechWR/accessible-housing-portal,2023-09-04,2,2,0,2571,39
CivicTechWR/accessible-housing-portal,2023-09-11,1,1,0,2572,39
CivicTechWR/accessible-housing-portal,2023-09-18,10,5,0,2582,39
CivicTechWR/accessible-housing-portal,2023-09-25,1,1,0,2583,39
CivicTechWR/accessible-housing-portal,2023-10-02,2,2,0,2585,39
CivicTechWR/accessible-housing-portal,2023-10-09,1,1,0,2586,39
CivicTechWR/accessible-housing-portal,2023-10-23,5,3,0,2591,39
CivicTechWR/accessible-housing-portal,2023-10-30,4,3,0,2595,39
CivicTechWR/accessible-housing-portal,2023-11-06,3,3,0,2598,39
CivicTechWR/accessible-housing-portal,2023-11-13,3,1,0,2601,39
CivicTechWR/accessible-housing-portal,2023-11-20,7,4,0,2608,39
CivicTechWR/accessible-housing-portal,2023-11-27,5,4,0,2613,39
CivicTechWR/accessible-housing-portal,2023-12-04,3,2,0,2616,39
