repo_full_name,login,name,num_commits,additions,deletions,avg_additions_per_commit,avg_deletions_per_commit,is_bot
meshtastic/web,Azarattum,Azarattum,1,1,0,1.0,0.0,False
meshtastic/web,dzienisz,Kamil Dzieniszewski,4,846,295,211.5,73.75,False
meshtastic/web,Nullvoid3771,Nullvoid3771,1,1,0,1.0,0.0,False
meshtastic/web,bergie,Henri Bergius,8,455,77,56.88,9.62,False
meshtastic/web,BMorgan1296,Brad,1,12,12,12.0,12.0,False
meshtastic/web,thebentern,Ben Meadors,1,57,3,57.0,3.0,False
meshtastic/web,eboye,Vasilj Milošević,1,18,8,18.0,8.0,False
meshtastic/web,Hunter275,Hunter Thornsberry,37,6496,2287,175.57,61.81,False
meshtastic/web,kimmydotzip,Kimberly Graham,1,77,3,77.0,3.0,False
meshtastic/web,jamon,jamon,1,1,0,1.0,0.0,False
meshtastic/web,philon-,philon-,9,1158,520,128.67,57.78,False
meshtastic/web,aredridel,Aria Stewart,1,0,81,0.0,81.0,False
meshtastic/web,vidplace7,Austin,3,12,2,4.0,0.67,False
meshtastic/web,philon-,Jeremy Gallant,10,867,185,86.7,18.5,False
meshtastic/web,James9074,James Thomas,18,1380,1318,76.67,73.22,False
meshtastic/web,bkimmel,bkimmel,8,245,90,30.62,11.25,False
meshtastic/web,varanauskas,Tadas Varanauskas,1,2,0,2.0,0.0,False
meshtastic/web,KomelT,Tilen Komel,1,0,2,0.0,2.0,False
meshtastic/web,KomelT,Tilen Komel,1,0,2,0.0,2.0,False
meshtastic/web,sachaw,Sacha Weatherstone,4,1089,1079,272.25,269.75,False
iiab/iiab,Hermanio,Herman Õunapuu,1,0,0,0.0,0.0,False
iiab/iiab,floydianslips,Joshua Dennis,1,0,0,0.0,0.0,False
iiab/iiab,peckjon,Jon Peck,1,0,0,0.0,0.0,False
iiab/iiab,Daniel-Mietchen,Daniel Mietchen,1,0,0,0.0,0.0,False
iiab/iiab,adamsclafani,Adam Sclafani,2,0,0,0.0,0.0,False
iiab/iiab,icebox827,Denis Lafontant,2,0,0,0.0,0.0,False
iiab/iiab,rgangela99,Angela Liu,4,0,0,0.0,0.0,False
iiab/iiab,c-w,Clemens Wolff,4,0,0,0.0,0.0,False
iiab/iiab,dahagag,Mohamad Abuelhagag,9,0,0,0.0,0.0,False
iiab/iiab,EMG70,,10,0,0,0.0,0.0,False
iiab/iiab,lemueldsouza,,12,0,0,0.0,0.0,False
iiab/iiab,neomatrixcode,Josué Acevedo (Neomatrix),14,0,0,0.0,0.0,False
iiab/iiab,deldesir,Deldesir,29,0,0,0.0,0.0,False
iiab/iiab,mitra42,Mitra Ardron,37,0,0,0.0,0.0,False
iiab/iiab,cwivagg,,41,0,0,0.0,0.0,False
iiab/iiab,Akatama,Jimmy Lindsey,51,0,0,0.0,0.0,False
iiab/iiab,avni,avni,72,0,0,0.0,0.0,False
iiab/iiab,arky,Arky,80,0,0,0.0,0.0,False
iiab/iiab,m-anish,Anish Mangal,148,0,0,0.0,0.0,False
iiab/iiab,veeara282,,149,0,0,0.0,0.0,False
iiab/iiab,chapmanjacobd,Jacob Chapman,198,0,0,0.0,0.0,False
iiab/iiab,orblivion,Daniel Krol,245,0,0,0.0,0.0,False
iiab/iiab,tim-moody,Tim Moody,288,0,0,0.0,0.0,False
iiab/iiab,Ark74,Luis Guzman,317,0,0,0.0,0.0,False
iiab/iiab,georgejhunt,,736,0,0,0.0,0.0,False
iiab/iiab,jvonau,Jerry Vonau,1574,0,0,0.0,0.0,False
iiab/iiab,holta,A Holt,10635,0,0,0.0,0.0,False
mysociety/ceuk-marking,struan,Struan Donald,444,34491,7629,77.68,17.18,False
mysociety/ceuk-marking,sagepe,Sam Pearson,5,582,633,116.4,126.6,False
mysociety/ceuk-marking,dependabot[bot],dependabot[bot],22,2750,2992,125.0,136.0,True
mysociety/ceuk-marking,zarino,Zarino Zappia,22,2414,663,109.73,30.14,False
mysociety/ceuk-marking,alexander-griffen,Alexander Griffen,7,56,30,8.0,4.29,False
ton-An/station_reach,ton-An,Anton,272,21686,9288,79.73,34.15,False
fvialibre/heseia-sentence-bias-dataset,guidoivetta,Guido Ivetta,9,80245,65781,8916.11,7309.0,False
