repo_full_name,contributor_id,week_start,commits,lines_added,lines_removed
DemocracyClub/WhoCanIVoteFor,chris48s,2019-09-23,1,34,10
DemocracyClub/WhoCanIVoteFor,chris48s,2019-10-28,2,3,14
DemocracyClub/WhoCanIVoteFor,chris48s,2019-11-25,3,13,25
DemocracyClub/WhoCanIVoteFor,chris48s,2024-08-12,15,123,111
DemocracyClub/WhoCanIVoteFor,chris48s,2024-08-19,16,246,195
DemocracyClub/WhoCanIVoteFor,chris48s,2024-08-26,3,34,14
DemocracyClub/WhoCanIVoteFor,chris48s,2024-09-09,1,0,0
DemocracyClub/WhoCanIVoteFor,chris48s,2024-10-14,1,0,0
DemocracyClub/WhoCanIVoteFor,chris48s,2024-10-21,1,4,4
DemocracyClub/WhoCanIVoteFor,chris48s,2024-10-28,14,304,255
DemocracyClub/WhoCanIVoteFor,chris48s,2024-11-04,12,388,282
DemocracyClub/WhoCanIVoteFor,chris48s,2024-11-11,7,119,110
DemocracyClub/WhoCanIVoteFor,chris48s,2024-12-02,2,6,346
DemocracyClub/WhoCanIVoteFor,chris48s,2024-12-09,7,373,137
DemocracyClub/WhoCanIVoteFor,chris48s,2024-12-16,3,307,267
DemocracyClub/WhoCanIVoteFor,chris48s,2025-01-13,2,6,0
DemocracyClub/WhoCanIVoteFor,chris48s,2025-01-20,7,198,108
DemocracyClub/WhoCanIVoteFor,chris48s,2025-01-27,1,49,59
DemocracyClub/WhoCanIVoteFor,chris48s,2025-02-03,1,1,1
DemocracyClub/WhoCanIVoteFor,chris48s,2025-02-10,11,318,265
DemocracyClub/WhoCanIVoteFor,chris48s,2025-02-17,4,80,10
DemocracyClub/WhoCanIVoteFor,chris48s,2025-02-24,1,8,8
DemocracyClub/WhoCanIVoteFor,chris48s,2025-03-10,2,10,10
DemocracyClub/WhoCanIVoteFor,chris48s,2025-04-07,4,811,134
DemocracyClub/WhoCanIVoteFor,chris48s,2025-04-14,1,2,2
DemocracyClub/WhoCanIVoteFor,chris48s,2025-04-28,8,51,35
DemocracyClub/WhoCanIVoteFor,chris48s,2025-06-16,4,7,12
DemocracyClub/WhoCanIVoteFor,chris48s,2025-06-23,1,7,12
DemocracyClub/WhoCanIVoteFor,chris48s,2025-07-14,8,70,42
DemocracyClub/WhoCanIVoteFor,chris48s,2025-07-21,8,207,39
DemocracyClub/WhoCanIVoteFor,chris48s,2025-08-04,2,16,12
DemocracyClub/WhoCanIVoteFor,chris48s,2025-08-18,9,96,82
DemocracyClub/WhoCanIVoteFor,chris48s,2025-08-25,2,1078,1076
DemocracyClub/WhoCanIVoteFor,chris48s,2025-09-29,3,151,37
DemocracyClub/WhoCanIVoteFor,chris48s,2025-11-10,5,380,377
DemocracyClub/WhoCanIVoteFor,chris48s,2025-11-17,6,707,47
DemocracyClub/WhoCanIVoteFor,chris48s,2026-01-19,2,4,4
DemocracyClub/WhoCanIVoteFor,chris48s,2026-02-02,2,24,18
DemocracyClub/WhoCanIVoteFor,chris48s,2026-03-02,3,6,2
DemocracyClub/WhoCanIVoteFor,chris48s,2026-03-09,3,246,25
DemocracyClub/WhoCanIVoteFor,chris48s,2026-03-23,3,14,11
DemocracyClub/WhoCanIVoteFor,chris48s,2026-03-30,9,279,37
DemocracyClub/WhoCanIVoteFor,chris48s,2026-04-13,6,301,301
DemocracyClub/WhoCanIVoteFor,chris48s,2026-04-20,27,1037,834
DemocracyClub/WhoCanIVoteFor,chris48s,2026-04-27,14,1806,1140
DemocracyClub/WhoCanIVoteFor,chris48s,2026-05-04,2,111,83
DemocracyClub/WhoCanIVoteFor,symroe,2016-03-07,5,151,3
DemocracyClub/WhoCanIVoteFor,symroe,2016-03-21,2,19,11
DemocracyClub/WhoCanIVoteFor,symroe,2016-03-28,5,8940,21
DemocracyClub/WhoCanIVoteFor,symroe,2016-04-04,36,16796,15754
DemocracyClub/WhoCanIVoteFor,symroe,2016-04-11,28,1269,326
DemocracyClub/WhoCanIVoteFor,symroe,2016-04-18,5,362,119
DemocracyClub/WhoCanIVoteFor,symroe,2016-04-25,17,533,167
DemocracyClub/WhoCanIVoteFor,symroe,2016-05-02,35,7513,574
DemocracyClub/WhoCanIVoteFor,symroe,2016-06-06,3,4,5
DemocracyClub/WhoCanIVoteFor,symroe,2016-10-03,3,17,11
DemocracyClub/WhoCanIVoteFor,symroe,2016-10-17,2,20,9
DemocracyClub/WhoCanIVoteFor,symroe,2016-12-19,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2017-02-13,2,14,7
DemocracyClub/WhoCanIVoteFor,symroe,2017-02-27,27,4828,167
DemocracyClub/WhoCanIVoteFor,symroe,2017-03-06,15,146,74
DemocracyClub/WhoCanIVoteFor,symroe,2017-03-20,3,175,125
DemocracyClub/WhoCanIVoteFor,symroe,2017-03-27,1,5,2
DemocracyClub/WhoCanIVoteFor,symroe,2017-04-10,23,604,475
DemocracyClub/WhoCanIVoteFor,symroe,2017-04-24,47,22887,3790
DemocracyClub/WhoCanIVoteFor,symroe,2017-05-01,4,39,2
DemocracyClub/WhoCanIVoteFor,symroe,2017-05-08,28,700,184
DemocracyClub/WhoCanIVoteFor,symroe,2017-05-15,23,1172,383
DemocracyClub/WhoCanIVoteFor,symroe,2017-05-22,25,651,107
DemocracyClub/WhoCanIVoteFor,symroe,2017-05-29,18,726,36
DemocracyClub/WhoCanIVoteFor,symroe,2017-06-05,39,2257,129
DemocracyClub/WhoCanIVoteFor,symroe,2017-08-14,1,40,15
DemocracyClub/WhoCanIVoteFor,symroe,2017-08-21,1,18,131
DemocracyClub/WhoCanIVoteFor,symroe,2017-09-25,3,9,19
DemocracyClub/WhoCanIVoteFor,symroe,2017-11-06,1,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2017-11-27,2,60,13
DemocracyClub/WhoCanIVoteFor,symroe,2018-01-08,3,19,16
DemocracyClub/WhoCanIVoteFor,symroe,2018-02-26,6,479,162
DemocracyClub/WhoCanIVoteFor,symroe,2018-03-12,5,154,32
DemocracyClub/WhoCanIVoteFor,symroe,2018-03-19,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2018-03-26,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2018-04-16,35,954,237
DemocracyClub/WhoCanIVoteFor,symroe,2018-04-23,16,366,115
DemocracyClub/WhoCanIVoteFor,symroe,2018-04-30,10,98,13
DemocracyClub/WhoCanIVoteFor,symroe,2018-05-07,2,116,11
DemocracyClub/WhoCanIVoteFor,symroe,2018-05-21,3,7,12
DemocracyClub/WhoCanIVoteFor,symroe,2018-05-28,1,26,12
DemocracyClub/WhoCanIVoteFor,symroe,2018-08-06,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2018-08-20,2,9,39
DemocracyClub/WhoCanIVoteFor,symroe,2018-08-27,14,233,43
DemocracyClub/WhoCanIVoteFor,symroe,2018-09-24,6,1094,350
DemocracyClub/WhoCanIVoteFor,symroe,2018-10-01,3,2,408
DemocracyClub/WhoCanIVoteFor,symroe,2018-10-08,3,112,29
DemocracyClub/WhoCanIVoteFor,symroe,2018-10-15,2,11,14
DemocracyClub/WhoCanIVoteFor,symroe,2018-10-22,7,162,74
DemocracyClub/WhoCanIVoteFor,symroe,2018-10-29,2,77,44
DemocracyClub/WhoCanIVoteFor,symroe,2018-11-05,2,78,250
DemocracyClub/WhoCanIVoteFor,symroe,2018-11-12,2,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2018-12-31,5,29,12
DemocracyClub/WhoCanIVoteFor,symroe,2019-01-07,2,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2019-01-14,11,528,156
DemocracyClub/WhoCanIVoteFor,symroe,2019-01-21,3,63,1
DemocracyClub/WhoCanIVoteFor,symroe,2019-01-28,1,0,16
DemocracyClub/WhoCanIVoteFor,symroe,2019-02-25,1,3,2
DemocracyClub/WhoCanIVoteFor,symroe,2019-03-04,2,34,5
DemocracyClub/WhoCanIVoteFor,symroe,2019-03-18,20,332,114
DemocracyClub/WhoCanIVoteFor,symroe,2019-03-25,6,16,4
DemocracyClub/WhoCanIVoteFor,symroe,2019-04-01,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2019-04-08,3,81,47
DemocracyClub/WhoCanIVoteFor,symroe,2019-04-15,5,137,9
DemocracyClub/WhoCanIVoteFor,symroe,2019-04-22,25,1321,427
DemocracyClub/WhoCanIVoteFor,symroe,2019-04-29,15,2763,2754
DemocracyClub/WhoCanIVoteFor,symroe,2019-05-06,9,270,25
DemocracyClub/WhoCanIVoteFor,symroe,2019-05-13,8,571,29
DemocracyClub/WhoCanIVoteFor,symroe,2019-05-20,12,447,90
DemocracyClub/WhoCanIVoteFor,symroe,2019-06-10,1,5,23
DemocracyClub/WhoCanIVoteFor,symroe,2019-07-22,2,6,8
DemocracyClub/WhoCanIVoteFor,symroe,2019-07-29,1,6,3
DemocracyClub/WhoCanIVoteFor,symroe,2019-09-02,1,67,37
DemocracyClub/WhoCanIVoteFor,symroe,2019-09-09,2,9,435
DemocracyClub/WhoCanIVoteFor,symroe,2019-09-23,3,3,3
DemocracyClub/WhoCanIVoteFor,symroe,2019-10-07,3,64,5
DemocracyClub/WhoCanIVoteFor,symroe,2019-10-21,3,305,301
DemocracyClub/WhoCanIVoteFor,symroe,2019-10-28,12,677,56231
DemocracyClub/WhoCanIVoteFor,symroe,2019-11-04,13,55,49
DemocracyClub/WhoCanIVoteFor,symroe,2019-11-11,2,4,2
DemocracyClub/WhoCanIVoteFor,symroe,2019-11-18,15,321,62
DemocracyClub/WhoCanIVoteFor,symroe,2019-11-25,22,290,156
DemocracyClub/WhoCanIVoteFor,symroe,2019-12-02,11,310,196
DemocracyClub/WhoCanIVoteFor,symroe,2019-12-09,20,1133,184
DemocracyClub/WhoCanIVoteFor,symroe,2020-01-13,2,11,21
DemocracyClub/WhoCanIVoteFor,symroe,2020-02-10,11,191,115
DemocracyClub/WhoCanIVoteFor,symroe,2020-02-17,2,38,37
DemocracyClub/WhoCanIVoteFor,symroe,2020-02-24,2,17,10
DemocracyClub/WhoCanIVoteFor,symroe,2020-03-16,10,106,22
DemocracyClub/WhoCanIVoteFor,symroe,2020-04-06,6,14,555
DemocracyClub/WhoCanIVoteFor,symroe,2020-09-21,7,218,307
DemocracyClub/WhoCanIVoteFor,symroe,2020-09-28,1,3,1
DemocracyClub/WhoCanIVoteFor,symroe,2020-11-02,26,57,48
DemocracyClub/WhoCanIVoteFor,symroe,2021-01-04,10,35,40
DemocracyClub/WhoCanIVoteFor,symroe,2021-01-18,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2021-01-25,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2021-02-08,3,10,4
DemocracyClub/WhoCanIVoteFor,symroe,2021-02-15,2,8,5
DemocracyClub/WhoCanIVoteFor,symroe,2021-02-22,6,517,134
DemocracyClub/WhoCanIVoteFor,symroe,2021-03-01,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2021-03-08,4,6,3
DemocracyClub/WhoCanIVoteFor,symroe,2021-03-22,17,272,300
DemocracyClub/WhoCanIVoteFor,symroe,2021-03-29,8,264,71
DemocracyClub/WhoCanIVoteFor,symroe,2021-04-12,9,568,31
DemocracyClub/WhoCanIVoteFor,symroe,2021-04-19,13,855,600
DemocracyClub/WhoCanIVoteFor,symroe,2021-04-26,12,910,746
DemocracyClub/WhoCanIVoteFor,symroe,2021-05-03,17,219,147
DemocracyClub/WhoCanIVoteFor,symroe,2021-05-10,4,11,10
DemocracyClub/WhoCanIVoteFor,symroe,2021-05-24,1,0,1
DemocracyClub/WhoCanIVoteFor,symroe,2021-06-07,1,7,6
DemocracyClub/WhoCanIVoteFor,symroe,2021-06-14,6,7,7
DemocracyClub/WhoCanIVoteFor,symroe,2021-07-05,10,2682,2805
DemocracyClub/WhoCanIVoteFor,symroe,2021-09-13,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2021-11-01,4,161,80
DemocracyClub/WhoCanIVoteFor,symroe,2022-01-10,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2022-02-28,12,837,305
DemocracyClub/WhoCanIVoteFor,symroe,2022-03-07,2,6,8
DemocracyClub/WhoCanIVoteFor,symroe,2022-03-14,3,70,12
DemocracyClub/WhoCanIVoteFor,symroe,2022-03-21,2,292,0
DemocracyClub/WhoCanIVoteFor,symroe,2022-04-04,12,1437,966
DemocracyClub/WhoCanIVoteFor,symroe,2022-04-11,18,4547,1184
DemocracyClub/WhoCanIVoteFor,symroe,2022-04-18,6,832,442
DemocracyClub/WhoCanIVoteFor,symroe,2022-07-11,1,122,179
DemocracyClub/WhoCanIVoteFor,symroe,2022-07-18,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2022-11-21,11,928,878
DemocracyClub/WhoCanIVoteFor,symroe,2022-11-28,1,110,66
DemocracyClub/WhoCanIVoteFor,symroe,2023-01-16,3,3,3
DemocracyClub/WhoCanIVoteFor,symroe,2023-01-30,6,1179,434
DemocracyClub/WhoCanIVoteFor,symroe,2023-02-06,2,21,1
DemocracyClub/WhoCanIVoteFor,symroe,2023-02-20,8,315,55
DemocracyClub/WhoCanIVoteFor,symroe,2023-02-27,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2023-03-13,5,9,9
DemocracyClub/WhoCanIVoteFor,symroe,2023-03-20,2,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2023-04-03,8,269,69
DemocracyClub/WhoCanIVoteFor,symroe,2023-04-10,2,4,2
DemocracyClub/WhoCanIVoteFor,symroe,2023-04-17,5,14,15
DemocracyClub/WhoCanIVoteFor,symroe,2023-04-24,6,243,113
DemocracyClub/WhoCanIVoteFor,symroe,2023-05-01,23,1519,649
DemocracyClub/WhoCanIVoteFor,symroe,2023-05-15,2,436,2
DemocracyClub/WhoCanIVoteFor,symroe,2023-05-22,5,348,348
DemocracyClub/WhoCanIVoteFor,symroe,2023-06-26,11,140,144
DemocracyClub/WhoCanIVoteFor,symroe,2023-07-03,19,631,296
DemocracyClub/WhoCanIVoteFor,symroe,2023-07-17,4,74,487
DemocracyClub/WhoCanIVoteFor,symroe,2023-07-31,2,0,10
DemocracyClub/WhoCanIVoteFor,symroe,2023-09-11,2,108,2
DemocracyClub/WhoCanIVoteFor,symroe,2023-09-18,1,9,6
DemocracyClub/WhoCanIVoteFor,symroe,2023-09-25,1,9,6
DemocracyClub/WhoCanIVoteFor,symroe,2023-10-02,2,0,4
DemocracyClub/WhoCanIVoteFor,symroe,2023-10-09,1,29,1
DemocracyClub/WhoCanIVoteFor,symroe,2023-10-16,2,20,0
DemocracyClub/WhoCanIVoteFor,symroe,2023-10-30,2,75,16
DemocracyClub/WhoCanIVoteFor,symroe,2023-11-06,1,1,0
DemocracyClub/WhoCanIVoteFor,symroe,2023-11-13,3,40,203
DemocracyClub/WhoCanIVoteFor,symroe,2023-11-20,21,2910,1102
DemocracyClub/WhoCanIVoteFor,symroe,2023-12-11,3,93,3
DemocracyClub/WhoCanIVoteFor,symroe,2024-01-29,1,2,0
DemocracyClub/WhoCanIVoteFor,symroe,2024-02-05,1,2,0
DemocracyClub/WhoCanIVoteFor,symroe,2024-02-12,12,1312,745
DemocracyClub/WhoCanIVoteFor,symroe,2024-02-26,9,193,817
DemocracyClub/WhoCanIVoteFor,symroe,2024-04-08,3,1249,1263
DemocracyClub/WhoCanIVoteFor,symroe,2024-04-22,6,214,79
DemocracyClub/WhoCanIVoteFor,symroe,2024-04-29,8,38,25
DemocracyClub/WhoCanIVoteFor,symroe,2024-05-06,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2024-05-20,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2024-05-27,2,118,28
DemocracyClub/WhoCanIVoteFor,symroe,2024-06-03,14,450,86
DemocracyClub/WhoCanIVoteFor,symroe,2024-06-10,2,4,4
DemocracyClub/WhoCanIVoteFor,symroe,2024-06-17,19,945,334
DemocracyClub/WhoCanIVoteFor,symroe,2024-07-01,15,9931,123
DemocracyClub/WhoCanIVoteFor,symroe,2024-07-08,3,4,52
DemocracyClub/WhoCanIVoteFor,symroe,2024-07-29,2,61,30
DemocracyClub/WhoCanIVoteFor,symroe,2024-08-05,5,84,95
DemocracyClub/WhoCanIVoteFor,symroe,2024-10-07,3,4,2
DemocracyClub/WhoCanIVoteFor,symroe,2024-11-11,3,6,5
DemocracyClub/WhoCanIVoteFor,symroe,2024-12-02,7,93,72
DemocracyClub/WhoCanIVoteFor,symroe,2025-01-27,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2025-02-17,4,3674,460
DemocracyClub/WhoCanIVoteFor,symroe,2025-03-24,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2025-03-31,3,23,24
DemocracyClub/WhoCanIVoteFor,symroe,2025-04-07,11,141,29
DemocracyClub/WhoCanIVoteFor,symroe,2025-04-28,1,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2025-05-05,1,1,1
DemocracyClub/WhoCanIVoteFor,symroe,2025-05-12,1,16,15
DemocracyClub/WhoCanIVoteFor,symroe,2025-06-16,6,134,27
DemocracyClub/WhoCanIVoteFor,symroe,2025-06-23,1,116,19
DemocracyClub/WhoCanIVoteFor,symroe,2025-08-18,1,2,1
DemocracyClub/WhoCanIVoteFor,symroe,2025-08-25,4,14,15
DemocracyClub/WhoCanIVoteFor,symroe,2025-09-08,6,39,97
DemocracyClub/WhoCanIVoteFor,symroe,2025-10-06,5,365,117
DemocracyClub/WhoCanIVoteFor,symroe,2025-10-13,11,157,91
DemocracyClub/WhoCanIVoteFor,symroe,2025-11-24,1,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2025-12-01,1,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2026-03-02,2,16,0
DemocracyClub/WhoCanIVoteFor,symroe,2026-03-09,3,392,0
DemocracyClub/WhoCanIVoteFor,symroe,2026-03-23,2,2,2
DemocracyClub/WhoCanIVoteFor,symroe,2026-03-30,2,8,8
DemocracyClub/WhoCanIVoteFor,symroe,2026-04-13,9,418,163
DemocracyClub/WhoCanIVoteFor,symroe,2026-04-27,6,49,19
DemocracyClub/WhoCanIVoteFor,awdem,2025-01-27,2,10,12
DemocracyClub/WhoCanIVoteFor,awdem,2025-02-17,8,80,70
DemocracyClub/WhoCanIVoteFor,awdem,2025-02-24,4,84,4
DemocracyClub/WhoCanIVoteFor,awdem,2025-03-10,9,203,75
DemocracyClub/WhoCanIVoteFor,awdem,2025-03-17,2,37,1
DemocracyClub/WhoCanIVoteFor,awdem,2025-03-24,3,51,5
DemocracyClub/WhoCanIVoteFor,awdem,2025-03-31,3,0,32
DemocracyClub/WhoCanIVoteFor,awdem,2025-04-07,9,332,66
DemocracyClub/WhoCanIVoteFor,awdem,2025-04-14,7,174,150
DemocracyClub/WhoCanIVoteFor,awdem,2025-04-21,5,74,34
DemocracyClub/WhoCanIVoteFor,awdem,2025-04-28,2,0,0
DemocracyClub/WhoCanIVoteFor,awdem,2025-07-28,2,52,2
DemocracyClub/WhoCanIVoteFor,awdem,2025-09-08,4,554,30
DemocracyClub/WhoCanIVoteFor,awdem,2025-09-22,14,351,69
DemocracyClub/WhoCanIVoteFor,awdem,2025-09-29,7,140,94
DemocracyClub/WhoCanIVoteFor,awdem,2025-10-13,12,276,296
DemocracyClub/WhoCanIVoteFor,awdem,2025-10-20,4,110,12
DemocracyClub/WhoCanIVoteFor,awdem,2025-10-27,7,99,71
DemocracyClub/WhoCanIVoteFor,awdem,2025-11-10,1,15,7
DemocracyClub/WhoCanIVoteFor,awdem,2026-01-05,1,3,3
DemocracyClub/WhoCanIVoteFor,awdem,2026-01-12,3,55,25
DemocracyClub/WhoCanIVoteFor,awdem,2026-02-16,2,10,10
DemocracyClub/WhoCanIVoteFor,awdem,2026-02-23,3,59,7
DemocracyClub/WhoCanIVoteFor,awdem,2026-03-02,5,80,44
DemocracyClub/WhoCanIVoteFor,awdem,2026-03-09,7,40,18
DemocracyClub/WhoCanIVoteFor,awdem,2026-03-16,20,1247,169
DemocracyClub/WhoCanIVoteFor,awdem,2026-03-23,4,42,6
DemocracyClub/WhoCanIVoteFor,awdem,2026-03-30,4,40,18
DemocracyClub/WhoCanIVoteFor,awdem,2026-04-06,4,250,10
DemocracyClub/WhoCanIVoteFor,awdem,2026-04-13,10,1011,156
DemocracyClub/WhoCanIVoteFor,awdem,2026-04-20,17,507,147
DemocracyClub/WhoCanIVoteFor,awdem,2026-04-27,18,495,189
DemocracyClub/WhoCanIVoteFor,GeoWill,2020-05-04,1,2,0
DemocracyClub/WhoCanIVoteFor,GeoWill,2022-04-04,1,1,1
DemocracyClub/WhoCanIVoteFor,GeoWill,2023-03-27,2,2,2
DemocracyClub/WhoCanIVoteFor,GeoWill,2023-10-23,3,14,14
DemocracyClub/WhoCanIVoteFor,GeoWill,2025-07-21,7,12,26
DemocracyClub/WhoCanIVoteFor,GeoWill,2025-09-08,9,304,7
DemocracyClub/WhoCanIVoteFor,GeoWill,2025-09-29,2,27,22
DemocracyClub/WhoCanIVoteFor,GeoWill,2025-12-15,2,695,420
DemocracyClub/WhoCanIVoteFor,GeoWill,2026-03-02,1,39,0
DemocracyClub/WhoCanIVoteFor,GeoWill,2026-03-16,2,12,1
DemocracyClub/WhoCanIVoteFor,GeoWill,2026-04-13,2,11,10
DemocracyClub/WhoCanIVoteFor,GeoWill,2026-04-20,5,182,93
DemocracyClub/WhoCanIVoteFor,jargonautical,2026-04-13,3,1184,101
DemocracyClub/WhoCanIVoteFor,jargonautical,2026-04-20,1,199,415
DemocracyClub/WhoCanIVoteFor,lucyknight@MacBook-Pro-3.local,2026-04-13,1,1756,694
DemocracyClub/WhoCanIVoteFor,pmk01,2020-11-23,1,13,6
DemocracyClub/WhoCanIVoteFor,pmk01,2021-01-04,2,6,2
DemocracyClub/WhoCanIVoteFor,pmk01,2021-01-25,2,16,10
DemocracyClub/WhoCanIVoteFor,pmk01,2021-02-22,1,1,1
DemocracyClub/WhoCanIVoteFor,pmk01,2021-10-18,1,5,3
DemocracyClub/WhoCanIVoteFor,pmk01,2022-05-09,1,11,1
DemocracyClub/WhoCanIVoteFor,pmk01,2022-06-27,1,1,1
DemocracyClub/WhoCanIVoteFor,pmk01,2022-11-21,1,1,1
DemocracyClub/WhoCanIVoteFor,pmk01,2023-11-27,1,22,5
DemocracyClub/WhoCanIVoteFor,pmk01,2023-12-04,1,1,1
DemocracyClub/WhoCanIVoteFor,pmk01,2024-04-01,1,8,0
DemocracyClub/WhoCanIVoteFor,pmk01,2024-05-06,1,16,14
DemocracyClub/WhoCanIVoteFor,pmk01,2024-05-27,1,1,2
DemocracyClub/WhoCanIVoteFor,pmk01,2024-06-03,1,2,2
DemocracyClub/WhoCanIVoteFor,pmk01,2024-12-16,1,1,3
DemocracyClub/WhoCanIVoteFor,pmk01,2025-09-08,2,2,2
DemocracyClub/WhoCanIVoteFor,pmk01,2025-09-15,2,4,6
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2020-11-02,11,11,11
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2020-12-14,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-01-04,5,5,5
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-01-18,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-02-08,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-02-15,3,3,3
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-03-01,3,3,3
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-03-08,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-03-15,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-03-22,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-03-29,4,4,4
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-04-05,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-04-12,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-04-19,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-04-26,3,3,3
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-05-03,3,3,3
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-05-10,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-05-31,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-06-07,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-06-14,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-07-05,4,4,4
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-07-12,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-08-16,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-11-01,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2021-12-13,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2022-02-07,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2022-07-04,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2022-12-12,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2022-12-26,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-01-16,2,2,2
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-02-06,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-02-27,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-03-13,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-04-03,4,4,4
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-04-17,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-04-24,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-05-01,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-05-22,5,5,5
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-05-29,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-06-26,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-07-03,5,5,5
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-07-24,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2023-10-30,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2024-02-12,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2024-12-02,1,1,1
DemocracyClub/WhoCanIVoteFor,dependabot[bot],2025-01-20,1,1,1
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-01-18,2,3,8
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-01-25,3,70,8
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-02-01,1,1,36
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-02-08,1,2,2
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-03-01,1,924,372
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-03-08,1,2,0
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-03-22,15,178,120
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-03-29,7,109,63
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-04-05,2,3,3
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-04-12,2,523,16
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-04-19,21,497,549
DemocracyClub/WhoCanIVoteFor,VirginiaDooley,2021-04-26,3,799,709
